Customer ID,Customer Name,Last Name,Date of Birth,Segment
CUST000510,Daniel,Thompson,8/23/1962,Corporate
CUST000511,Patricia,Huber,10/1/2009,Corporate
CUST000512,Amber,Erickson,10/21/1982,Consumer
CUST000513,Lance,Miller,4/24/1965,Corporate
CUST000514,Justin,Williams,10/30/1976,Corporate
CUST000515,Ryan,Myers,9/12/1960,Consumer
CUST000516,Dana,Duran,3/1/1983,Corporate
CUST000517,Laura,Cooke,8/31/1965,Consumer
CUST000518,Wendy,Gray,3/20/1955,Consumer
CUST000519,David,Lawrence,5/21/2016,Consumer
CUST000520,Matthew,Richardson,10/24/2005,Consumer
CUST000521,Jesse,Valdez,8/20/1956,Consumer
CUST000522,Thomas,Moreno,12/20/1968,Consumer
CUST000523,Jennifer,Odom,2/16/2001,Corporate
CUST000524,Teresa,Reeves,2/27/2003,Corporate
CUST000525,Mark,Matthews,3/20/1993,Corporate
CUST000526,Karen,Williams,8/13/1992,Consumer
CUST000527,Jeanne,Gay,1/30/1966,Corporate
CUST000528,Amanda,Shelton,7/1/1990,Corporate
CUST000529,Amber,Cortez,7/10/1951,Corporate
CUST000530,Michael,Davis,1/1/1972,Consumer
CUST000531,Tina,Fox,5/19/2004,Consumer
CUST000532,Sheryl,Allen,7/29/1957,Consumer
CUST000533,Richard,Torres,12/28/1969,Consumer
CUST000534,Jason,Pierce,6/9/1994,Consumer
CUST000535,Carla,Garcia,1/12/1991,Corporate
CUST000536,Kimberly,Baker,3/8/2012,Corporate
CUST000537,Leah,Campbell,5/17/1996,Consumer
CUST000538,Amy,Fox,7/13/2005,Corporate
CUST000539,Jaime,Ford,7/7/2017,Consumer
CUST000540,Jessica,Powell,8/30/1982,Consumer
CUST000541,Kevin,Reed,8/27/1954,Corporate
CUST000542,Stephanie,Rose,12/13/1988,Corporate
CUST000543,Lisa,Lewis,3/26/1960,Consumer
CUST000544,Judith,Cox,1/8/1972,Corporate
CUST000545,Christopher,Carlson,6/3/2001,Corporate
CUST000546,Erika,Peters,8/31/1951,Consumer
CUST000547,John,Li,8/22/1980,Corporate
CUST000548,Michael,Hawkins,8/7/1963,Corporate
CUST000549,Shawna,Schwartz,5/15/1970,Corporate
CUST000550,Lisa,Boone,10/13/1972,Corporate
CUST000551,Jenna,Glover,2/5/2015,Consumer
CUST000552,John,Williams,10/23/2000,Corporate
CUST000553,Catherine,Walker,4/23/1975,Corporate
CUST000554,Sandra,Gonzalez,8/27/1969,Consumer
CUST000555,Kenneth,Moore,6/9/2016,Consumer
CUST000556,Donna,Garcia,12/1/1978,Consumer
CUST000557,Collin,Edwards,8/31/2017,Corporate
CUST000558,Russell,Sanford,2/3/1965,Consumer
CUST000559,David,Robinson,5/14/2003,Corporate
CUST000560,Sarah,Jones,10/14/2003,Corporate
CUST000561,Tracy,Reed,9/9/2013,Corporate
CUST000562,Grace,Figueroa,12/12/1993,Consumer
CUST000563,Jeffrey,Conner,6/27/1969,Consumer
CUST000564,David,Carter,9/19/1967,Consumer
CUST000565,George,Suarez,4/30/1986,Corporate
CUST000566,Megan,Webb,12/8/1976,Corporate
CUST000567,Christian,Alvarez,10/15/1980,Corporate
CUST000568,Kelly,Evans,9/21/2005,Consumer
CUST000569,Sharon,Salazar,3/7/2005,Corporate
CUST000570,Anthony,Cook,12/16/1992,Corporate
CUST000571,Aaron,Small,10/30/2007,Consumer
CUST000572,Bianca,Gardner,10/28/1963,Consumer
CUST000573,Jerry,Curtis,5/26/2008,Corporate
CUST000574,Tracy,Jones,9/17/1971,Consumer
CUST000575,Samantha,Fisher,3/4/1974,Corporate
CUST000576,Jared,Alexander,6/18/1970,Consumer
CUST000577,Kristina,Webb,12/4/2003,Consumer
CUST000578,Kaitlyn,Jones,10/15/1966,Corporate
CUST000579,George,Miles,3/4/1955,Corporate
CUST000580,Kathleen,Williams,12/31/1998,Consumer
CUST000581,Jonathan,Fuentes,8/24/1983,Consumer
CUST000582,Victoria,Lopez,9/6/1998,Corporate
CUST000583,Haley,Garcia,7/30/1990,Corporate
CUST000584,Erika,Hernandez,12/1/1950,Consumer
CUST000585,Christine,Cobb,5/3/1992,Corporate
CUST000586,Rachel,Levine,7/5/2011,Consumer
CUST000587,Mark,Jackson,2/25/2000,Consumer
CUST000588,Tracy,Bell,7/28/1974,Consumer
CUST000589,Carolyn,Wright,10/1/2009,Corporate
CUST000590,Debra,Conway,12/21/1951,Consumer
CUST000591,Glenn,Hinton,10/25/1993,Consumer
CUST000592,Scott,Mahoney,10/9/1959,Consumer
CUST000593,Tammy,Davis,12/5/1997,Corporate
CUST000594,Ronald,Hughes,10/23/1990,Consumer
CUST000595,Katherine,Phillips,2/18/2008,Corporate
CUST000596,Jesse,Smith,4/24/1991,Consumer
CUST000597,Lisa,Tyler,9/26/1966,Corporate
CUST000598,Andrew,Moreno,9/5/1972,Corporate
CUST000599,Kimberly,Martin,3/15/1952,Corporate
CUST000600,Austin,Myers,1/6/2006,Corporate
CUST000601,Jennifer,Nguyen,8/18/1991,Corporate
CUST000602,Julie,Adams,9/29/1991,Consumer
CUST000603,Joseph,Sanchez,12/21/1980,Corporate
CUST000604,Anthony,Jones,12/11/1983,Consumer
CUST000605,Jennifer,Thompson,3/4/1965,Corporate
CUST000606,Matthew,Francis,5/15/1984,Corporate
CUST000607,Timothy,Johnson,4/4/2003,Consumer
CUST000608,Ashley,Bruce,8/28/2015,Corporate
CUST000609,Melinda,Mayer,8/2/1959,Consumer
CUST000610,Michael,Hardin,3/14/1998,Corporate
CUST000611,Luis,Garcia,2/6/1996,Corporate
CUST000612,Pamela,Edwards,8/6/1988,Consumer
CUST000613,Jacob,Landry,10/9/1962,Consumer
CUST000614,Matthew,Hunt,12/5/1985,Corporate
CUST000615,Donald,Walker,12/28/1999,Corporate
CUST000616,Erik,Holmes,5/31/1986,Corporate
CUST000617,Benjamin,Rodriguez,6/12/2009,Consumer
CUST000618,Holly,Berry,5/18/1979,Consumer
CUST000619,Mary,Beasley,5/29/1964,Consumer
CUST000620,Megan,Smith,2/1/1999,Consumer
CUST000621,Tim,James,1/18/2004,Consumer
CUST000622,Kelli,Huffman,8/23/2004,Consumer
CUST000623,Michael,Jones,11/8/1999,Consumer
CUST000624,Eric,Patton,5/9/1959,Corporate
CUST000625,Betty,Peters,10/27/1971,Corporate
CUST000626,Paul,Jackson,4/5/1997,Consumer
CUST000627,James,Martin,5/29/1991,Consumer
CUST000628,Melanie,Griffin,5/1/1993,Consumer
CUST000629,Aimee,Torres,10/16/1951,Consumer
CUST000630,Ruben,White,4/7/2011,Consumer
CUST000631,Jeremy,Gates,11/29/1956,Consumer
CUST000632,Susan,Wallace,1/30/1959,Consumer
CUST000633,David,Baker,8/22/1951,Consumer
CUST000634,Lauren,Rogers,2/18/1990,Consumer
CUST000635,Albert,Rivera,5/28/1988,Corporate
CUST000636,Jesse,Clark,9/8/1981,Consumer
CUST000637,Kristi,Andrews,2/3/1952,Consumer
CUST000638,Catherine,Moore,4/24/2007,Corporate
CUST000639,Michael,Gibson,11/10/1973,Corporate
CUST000640,Brian,Oliver,2/1/1977,Consumer
CUST000641,Susan,Burke,9/26/2002,Corporate
CUST000642,Colin,Leon,4/13/1997,Corporate
CUST000643,Leonard,Gray,3/18/1986,Corporate
CUST000644,Mathew,Fisher,6/6/2004,Corporate
CUST000645,Michael,Morgan,4/18/1961,Corporate
CUST000646,Tiffany,Johnson,4/22/2006,Corporate
CUST000647,Jennifer,Gibbs,8/1/1958,Corporate
CUST000648,Eric,Jackson,1/15/1964,Corporate
CUST000649,Stephanie,Rodriguez,2/17/1974,Corporate
CUST000650,Jesse,Alexander,5/5/2017,Corporate
CUST000651,Ricky,Lara,9/7/2006,Consumer
CUST000652,Luis,Shaffer,4/27/1996,Corporate
CUST000653,Brandon,Rogers,11/8/1953,Corporate
CUST000654,Michael,Boyd,3/12/1988,Corporate
CUST000655,Rhonda,Anderson,12/10/1957,Consumer
CUST000656,Adam,Mckinney,1/21/2003,Consumer
CUST000657,Karen,Larson,1/30/1968,Corporate
CUST000658,Mary,Martinez,3/21/2007,Consumer
CUST000659,Mallory,Guzman,8/25/2011,Consumer
CUST000660,Samantha,Owens,8/20/2005,Consumer
CUST000661,Louis,Ellison,10/12/1978,Corporate
CUST000662,Brian,Curtis,3/31/2008,Consumer
CUST000663,Michael,Stanley,4/2/1979,Consumer
CUST000664,Darrell,Hill,2/2/1964,Corporate
CUST000665,Robert,Cole,10/11/1993,Consumer
CUST000666,Whitney,Summers,10/2/1955,Corporate
CUST000667,Patricia,Henderson,4/9/1997,Consumer
CUST000668,Debra,Watson,1/27/1988,Consumer
CUST000669,Paul,Campbell,2/26/2006,Consumer
CUST000670,Michelle,Mendoza,1/20/1998,Consumer
CUST000671,Vicki,Perez,11/26/1976,Corporate
CUST000672,Michael,Sims,1/4/1985,Consumer
CUST000673,Adam,Stevenson,12/20/1981,Corporate
CUST000674,Laura,Moran,4/20/1966,Corporate
CUST000675,Anne,White,5/14/1955,Corporate
CUST000676,Daniel,Hampton,12/12/1964,Corporate
CUST000677,Mark,White,12/11/1988,Corporate
CUST000678,Mark,Mahoney,5/3/1988,Corporate
CUST000679,Derrick,Cooper,6/30/1976,Corporate
CUST000680,David,Berry,4/9/1972,Corporate
CUST000681,Holly,Robinson,1/2/1989,Consumer
CUST000682,Amber,Perry,3/1/2009,Corporate
CUST000683,Danny,Williams,5/29/1977,Consumer
CUST000684,Gabrielle,Hanson,9/12/1988,Consumer
CUST000685,Devin,Wheeler,4/5/2006,Consumer
CUST000686,Anthony,Trevino,1/10/1960,Corporate
CUST000687,David,Simmons,10/7/1966,Corporate
CUST000688,Allison,Anthony,3/25/1955,Corporate
CUST000689,Jeremy,Cooper,5/1/2004,Corporate
CUST000690,Brian,Francis,12/15/1959,Consumer
CUST000691,James,Carter,4/25/1979,Consumer
CUST000692,Bryan,Moore,2/27/1962,Corporate
CUST000693,Robert,Sanchez,2/18/2015,Corporate
CUST000694,Veronica,Savage,11/13/1983,Corporate
CUST000695,Adam,Gillespie,10/31/1978,Consumer
CUST000696,Chelsea,Oconnell,7/7/1985,Consumer
CUST000697,Leonard,Smith,10/12/1967,Corporate
CUST000698,David,Rogers,12/29/1955,Consumer
CUST000699,Joseph,Miller,10/10/1975,Corporate
CUST000700,Jasmine,Moody,1/7/1989,Corporate
CUST000701,Jennifer,Roberts,2/9/2001,Corporate
CUST000702,Christina,Hobbs,1/15/1990,Corporate
CUST000703,Barbara,Caldwell,8/14/1970,Consumer
CUST000704,Tami,Rose,10/24/1978,Corporate
CUST000705,Bradley,Mckee,12/5/2015,Consumer
CUST000706,Sarah,Gonzalez,5/3/1992,Corporate
CUST000707,Anna,Fischer,10/27/1977,Corporate
CUST000708,Robert,Cox,5/3/1963,Corporate
CUST000709,Amanda,Clark,7/9/1974,Corporate
CUST000710,Carol,King,7/11/1951,Corporate
CUST000711,Lisa,Chen,12/14/2001,Consumer
CUST000712,Molly,Harris,3/24/1968,Corporate
CUST000713,Robert,Perry,9/1/2009,Consumer
CUST000714,Miranda,Patterson,8/28/1955,Corporate
CUST000715,Sandra,Martin,12/4/1993,Consumer
CUST000716,Maria,Young,9/1/1987,Corporate
CUST000717,Anthony,Ortiz,9/11/1965,Corporate
CUST000718,Andrea,Wells,3/30/2014,Consumer
CUST000719,Karen,Gallegos,12/8/1973,Consumer
CUST000720,Sara,Ryan,2/5/1967,Consumer
CUST000721,George,Lee,8/4/1982,Consumer
CUST000722,Teresa,Berry,6/19/1950,Consumer
CUST000723,Lisa,Brown,8/7/1985,Corporate
CUST000724,Allison,Ramirez,10/26/1991,Consumer
CUST000725,Ryan,Harris,2/23/2015,Corporate
CUST000726,Paul,Yu,1/13/2008,Consumer
CUST000727,Michael,Hughes,12/13/2009,Corporate
CUST000728,Alexandria,Barajas,2/19/1990,Corporate
CUST000729,Jerome,Carter,6/24/1970,Corporate
CUST000730,Linda,Buchanan,2/19/2018,Corporate
CUST000731,Robert,Russell,11/11/1951,Corporate
CUST000732,Valerie,Brown,9/9/1965,Corporate
CUST000733,Brenda,Davis,8/20/2002,Corporate
CUST000734,Marissa,Johnson,6/28/1964,Corporate
CUST000735,Michael,Morgan,8/13/1987,Corporate
CUST000736,Maria,Schmidt,7/1/1966,Corporate
CUST000737,Michael,Adams,6/19/1960,Corporate
CUST000738,Michelle,Arellano,8/24/1972,Corporate
CUST000739,Jamie,Floyd,10/9/1974,Consumer
CUST000740,Sharon,Robertson,1/11/1957,Corporate
CUST000741,Taylor,Ellis,11/18/2005,Consumer
CUST000742,Raymond,Andrews,8/15/1955,Consumer
CUST000743,David,Blake,8/26/1963,Corporate
CUST000744,Savannah,Walter,2/28/1965,Corporate
CUST000745,Amanda,Flowers,4/16/2001,Consumer
CUST000746,Kenneth,King,9/23/1976,Corporate
CUST000747,Andrew,Cohen,5/28/1976,Consumer
CUST000748,Lisa,Hall,2/27/1968,Corporate
CUST000749,Marcus,Pineda,4/24/1950,Corporate
CUST000750,Kevin,Benton,6/2/1991,Corporate
CUST000751,Malik,Jensen,4/2/1970,Consumer
CUST000752,Mark,Young,1/26/1976,Consumer
CUST000753,Gregory,Wilkerson,4/30/1952,Consumer
CUST000754,Joshua,Dominguez,1/28/2006,Corporate
CUST000755,Brett,Powell,6/7/1970,Corporate
CUST000756,Erin,Bradley,10/5/1992,Corporate
CUST000757,Jesse,Williams,4/27/1960,Corporate
CUST000758,James,Smith,2/24/1960,Consumer
CUST000759,Amber,Hudson,7/21/1997,Corporate
CUST000760,Bryan,Tyler,8/22/2003,Consumer
CUST000761,Madison,Thomas,11/17/2005,Corporate
CUST000762,Kelly,Hernandez,3/6/2010,Consumer
CUST000763,Alicia,Roth,4/7/2001,Consumer
CUST000764,Aaron,Young,9/17/1962,Consumer
CUST000765,Joshua,Wilkinson,10/26/1984,Corporate
CUST000766,Elizabeth,Hunter,10/15/2003,Corporate
CUST000767,George,Page,11/23/1976,Corporate
CUST000768,Robert,Humphrey,11/8/1957,Corporate
CUST000769,Alicia,Patel,12/12/1985,Consumer
CUST000770,Kathy,Castro,12/26/1993,Consumer
CUST000771,Nicholas,Graham,3/1/1984,Consumer
CUST000772,Tyler,Williams,12/2/1981,Consumer
CUST000773,Monica,Robinson,2/10/1953,Corporate
CUST000774,Joshua,Pollard,11/19/2013,Corporate
CUST000775,Danielle,Carter,6/12/1977,Corporate
CUST000776,Wayne,Williams,7/17/1981,Consumer
CUST000777,Janice,Russell,4/18/2009,Corporate
CUST000778,Thomas,Lindsey,9/1/1963,Corporate
CUST000779,Erin,Lang,12/21/2013,Corporate
CUST000780,Donna,Mendoza,11/3/1974,Consumer
CUST000781,Brooke,Cross,6/14/1989,Consumer
CUST000782,William,Murphy,1/16/1959,Consumer
CUST000783,Aaron,Smith,4/11/1952,Corporate
CUST000784,William,Pham,2/28/2016,Consumer
CUST000785,Leslie,Bell,10/21/1995,Consumer
CUST000786,Andrew,Long,12/11/1982,Corporate
CUST000787,Kelli,Tran,3/18/1981,Corporate
CUST000788,Sara,Mejia,10/10/1951,Consumer
CUST000789,Kristin,Mcdonald,9/27/1955,Consumer
CUST000790,Mackenzie,Elliott,6/29/1971,Corporate
CUST000791,Barry,Martin,9/6/1992,Corporate
CUST000792,Cynthia,Luna,3/18/2018,Corporate
CUST000793,Sean,Mann,6/20/1985,Corporate
CUST000794,Susan,Smith,8/6/1985,Corporate
CUST000795,April,Hall,2/26/1973,Corporate
CUST000796,Carol,Abbott,1/11/2001,Consumer
CUST000797,Christopher,Mcintosh,7/27/1954,Corporate
CUST000798,Danielle,Patterson,6/7/1992,Consumer
CUST000799,Kimberly,Gutierrez,1/6/1965,Corporate
CUST000800,Daniel,Williamson,11/24/2013,Consumer
CUST000801,Kelly,Cooper,4/25/1957,Corporate
CUST000802,Jeremy,Edwards,4/5/1996,Corporate
CUST000803,Elizabeth,Hall,1/26/1950,Consumer
CUST000804,Rebecca,Martinez,10/27/2010,Corporate
CUST000805,Nichole,Ware,10/22/1991,Consumer
CUST000806,Julia,Turner,5/1/1993,Consumer
CUST000807,Jerry,Lucas,6/8/2015,Consumer
CUST000808,Craig,Anthony,11/21/1957,Corporate
CUST000809,Laura,Davis,4/28/1995,Consumer
CUST000810,Lisa,Wright,3/4/2010,Consumer
CUST000811,Kurt,Christian,11/1/1959,Corporate
CUST000812,John,Dyer,8/24/2004,Corporate
CUST000813,Sue,Washington,5/16/1980,Corporate
CUST000814,Melissa,Macias,3/23/2013,Consumer
CUST000815,Kayla,Carpenter,1/11/2004,Consumer
CUST000816,Natasha,Flores,1/8/1976,Corporate
CUST000817,Tiffany,Dougherty,6/5/1994,Consumer
CUST000818,Rachel,Simmons,7/15/2011,Consumer
CUST000819,Kathryn,Rogers,5/11/2000,Corporate
CUST000820,Allen,Huber,9/15/1998,Corporate
CUST000821,Garrett,Hines,6/5/2008,Corporate
CUST000822,Courtney,Soto,4/1/2018,Corporate
CUST000823,Kristine,Lopez,7/25/2003,Consumer
CUST000824,Katherine,Howard,1/16/1959,Corporate
CUST000825,James,Robbins,7/3/2010,Consumer
CUST000826,David,Huff,5/27/2000,Consumer
CUST000827,Angela,Mayer,11/24/1973,Corporate
CUST000828,Joseph,Acosta,8/1/1962,Consumer
CUST000829,Haley,Huff,10/10/2012,Corporate
CUST000830,Sherri,Peterson,12/8/1984,Consumer
CUST000831,Lori,Myers,1/18/1963,Corporate
CUST000832,Jonathan,Wilson,8/4/1974,Consumer
CUST000833,Ian,Hall,6/9/1955,Corporate
CUST000834,Ruben,Holmes,3/1/1978,Consumer
CUST000835,Jonathan,Patel,4/4/1971,Corporate
CUST000836,Shawn,Johnson,7/18/1989,Corporate
CUST000837,Donald,Larsen,9/25/1993,Corporate
CUST000838,Maureen,Gross,3/22/1962,Consumer
CUST000839,Mark,Reynolds,11/6/1955,Corporate
CUST000840,Matthew,Hamilton,3/8/1954,Consumer
CUST000841,Michael,Ruiz,12/24/1965,Corporate
CUST000842,Kristen,Lopez,4/1/1954,Corporate
CUST000843,Colleen,Cervantes,7/10/1998,Consumer
CUST000844,Alice,Hamilton,2/22/1995,Consumer
CUST000845,Victoria,Fowler,9/18/1950,Consumer
CUST000846,David,Williams,1/13/2008,Consumer
CUST000847,April,Morales,8/31/1960,Corporate
CUST000848,Caleb,Lewis,4/7/1996,Consumer
CUST000849,Sarah,Yang,5/27/1977,Corporate
CUST000850,Melissa,Fields,9/29/1959,Consumer
CUST000851,Stacy,Murray,10/17/1971,Corporate
CUST000852,Donald,Moore,2/21/2010,Corporate
CUST000853,Harry,Stevens,11/27/1962,Consumer
CUST000854,Robin,Garcia,10/20/1956,Consumer
CUST000855,Eric,Rocha,7/24/2015,Consumer
CUST000856,Rebecca,Smith,5/29/2005,Consumer
CUST000857,Angela,Davis,6/19/1994,Corporate
CUST000858,John,Charles,2/22/1992,Corporate
CUST000859,Anthony,Fisher,5/2/1956,Corporate
CUST000860,Amanda,Obrien,1/14/2009,Consumer
CUST000861,Nicole,Adkins,1/26/1950,Consumer
CUST000862,Michelle,Drake,3/6/1972,Corporate
CUST000863,Deborah,Williams,7/10/2008,Consumer
CUST000864,Matthew,Knight,12/6/1981,Corporate
CUST000865,Sheryl,Gardner,8/9/1989,Consumer
CUST000866,Katelyn,Patrick,11/22/2004,Corporate
CUST000867,Sandra,Pierce,12/14/1998,Consumer
CUST000868,Michael,Jones,12/31/1998,Consumer
CUST000869,April,Carlson,8/16/2008,Consumer
CUST000870,Leah,Thompson,10/6/1964,Consumer
CUST000871,Christopher,Weaver,12/13/2002,Corporate
CUST000872,Michelle,Sims,9/8/1983,Corporate
CUST000873,Sean,Gallegos,8/6/1955,Consumer
CUST000874,Michelle,Johnson,4/20/1988,Corporate
CUST000875,Mark,Butler,5/18/2012,Consumer
CUST000876,Emma,Gonzalez,4/2/1984,Consumer
CUST000877,Todd,Anderson,7/6/1972,Consumer
CUST000878,Daniel,Kennedy,9/7/1984,Consumer
CUST000879,Alan,Herrera,7/26/1983,Corporate
CUST000880,Kimberly,Whitaker,10/2/1960,Consumer
CUST000881,David,Crosby,6/1/1973,Corporate
CUST000882,David,Edwards,10/29/1996,Corporate
CUST000883,Michael,Bradley,12/1/1979,Corporate
CUST000884,Emily,Mitchell,12/25/1951,Corporate
CUST000885,Edward,Thomas,3/24/1950,Corporate
CUST000886,Jennifer,Hernandez,4/26/2009,Consumer
CUST000887,Vincent,Kelly,9/27/2002,Consumer
CUST000888,Ralph,Thomas,3/6/1993,Corporate
CUST000889,Bryan,Klein,2/22/1964,Consumer
CUST000890,Patricia,Waters,9/3/1972,Corporate
CUST000891,Jessica,Johnson,8/31/2003,Consumer
CUST000892,Frank,Hall,3/27/1999,Consumer
CUST000893,Brandon,Morgan,1/17/2011,Corporate
CUST000894,Melanie,Cooper,12/12/2008,Consumer
CUST000895,Veronica,Newman,8/19/1951,Consumer
CUST000896,Robert,Cooke,2/12/1969,Corporate
CUST000897,Mark,Ferguson,5/18/1964,Consumer
CUST000898,Bryan,Jones,5/25/1954,Corporate
CUST000899,Ricky,Strickland,3/28/1999,Consumer
CUST000900,Sarah,Gonzalez,7/22/1955,Consumer
CUST000901,Joshua,Johnson,6/14/1977,Consumer
CUST000902,Jasmine,Drake,7/5/1964,Consumer
CUST000903,Rebecca,Williams,2/4/2002,Consumer
CUST000904,Jesus,Bell,6/15/1994,Corporate
CUST000905,Virginia,Walsh,12/2/1975,Corporate
CUST000906,Jennifer,Brown,3/13/2018,Consumer
CUST000907,Fred,Adams,9/18/1959,Corporate
CUST000908,Kaylee,Garcia,4/12/1976,Consumer
CUST000909,Megan,Woods,12/4/2014,Consumer
CUST000910,Denise,Gibbs,6/24/1979,Consumer
CUST000911,Gary,Mendoza,8/22/2004,Consumer
CUST000912,Kelly,Thomas,2/23/1958,Corporate
CUST000913,Christopher,Anderson,2/28/1987,Corporate
CUST000914,Charles,Thomas,7/30/1966,Corporate
CUST000915,Christopher,Schmidt,9/18/1969,Corporate
CUST000916,Jessica,Clements,4/24/1956,Consumer
CUST000917,Kyle,Lynch,1/28/1969,Corporate
CUST000918,Matthew,English,8/6/1996,Consumer
CUST000919,Linda,Kelly,5/18/1996,Corporate
CUST000920,Michael,Harris,12/28/1988,Corporate
CUST000921,Wesley,Armstrong,8/26/2015,Corporate
CUST000922,Kelli,Petersen,10/27/1962,Consumer
CUST000923,Timothy,Smith,4/2/1971,Corporate
CUST000924,Adam,Gibson,5/21/1991,Corporate
CUST000925,Zachary,Richards,5/16/1962,Consumer
CUST000926,Billy,Buck,1/31/1953,Consumer
CUST000927,Kenneth,Gonzalez,8/23/1990,Corporate
CUST000928,Jessica,Johnson,3/21/1960,Corporate
CUST000929,Tyler,Walker,11/16/1962,Consumer
CUST000930,Joseph,Smith,12/8/1996,Consumer
CUST000931,Kevin,Clark,7/24/1950,Corporate
CUST000932,Sharon,Guzman,1/26/1998,Corporate
CUST000933,Lori,Wolfe,12/20/2008,Corporate
CUST000934,Mason,Lindsey,6/9/1976,Corporate
CUST000935,Brian,Burke,8/9/1981,Consumer
CUST000936,Judith,Larson,2/10/1962,Consumer
CUST000937,David,Mason,8/15/1975,Corporate
CUST000938,Jay,Bowman,1/5/1984,Consumer
CUST000939,Keith,Brown,2/5/2016,Consumer
CUST000940,Kathleen,Woods,5/10/2000,Corporate
CUST000941,Frederick,Ballard,3/23/1961,Corporate
CUST000942,Shaun,Patel,4/22/2000,Corporate
CUST000943,Christopher,Snow,12/21/2011,Corporate
CUST000944,Katie,Baker,11/3/1952,Corporate
CUST000945,Timothy,Rosales,8/29/1956,Corporate
CUST000946,Jennifer,Patterson,9/8/1976,Corporate
CUST000947,Heather,White,4/7/1951,Corporate
CUST000948,Melissa,Garcia,3/24/1961,Consumer
CUST000949,Mark,Smith,1/8/1986,Consumer
CUST000950,Jill,York,7/23/2013,Consumer
CUST000951,Karen,Savage,10/16/1980,Corporate
CUST000952,April,Hodges,7/15/1960,Consumer
CUST000953,Kayla,Cordova,9/16/1991,Consumer
CUST000954,Andrew,Clark,4/10/1993,Consumer
CUST000955,Isaac,Gibson,4/5/1952,Consumer
CUST000956,Christopher,Robinson,9/13/2017,Consumer
CUST000957,David,Sosa,7/13/1981,Corporate
CUST000958,Lauren,Brown,4/18/1961,Corporate
CUST000959,Thomas,Powell,5/21/1965,Corporate
CUST000960,Charles,Burton,4/4/2009,Corporate
CUST000961,Joanne,Snow,2/8/1971,Corporate
CUST000962,Jennifer,Lara,8/6/1995,Consumer
CUST000963,Phillip,Bowen,6/14/1997,Consumer
CUST000964,Joe,Gonzales,2/2/2004,Consumer
CUST000965,Jennifer,Berg,8/6/1985,Corporate
CUST000966,Vanessa,Dodson,6/10/1996,Consumer
CUST000967,Lauren,Vance,6/23/2005,Corporate
CUST000968,Aaron,Moreno,9/26/2008,Consumer
CUST000969,Sandra,Patel,4/26/1994,Consumer
CUST000970,Erik,Benton,1/19/1985,Consumer
CUST000971,Shelby,Gonzalez,8/18/1998,Corporate
CUST000972,Elizabeth,Roberts,10/15/1972,Consumer
CUST000973,John,Jimenez,4/24/1977,Consumer
CUST000974,Ashley,Watts,10/28/1986,Consumer
CUST000975,Leah,Velasquez,9/27/2010,Corporate
CUST000976,Timothy,Shaw,12/31/1996,Corporate
CUST000977,Jennifer,Lee,1/6/2008,Consumer
CUST000978,Holly,Roman,5/16/1963,Consumer
CUST000979,Lori,Carey,8/12/1955,Corporate
CUST000980,Robert,Baker,3/20/1960,Consumer
CUST000981,Chase,Yoder,11/30/1981,Corporate
CUST000982,Brad,Thompson,6/1/1998,Consumer
CUST000983,Samuel,Wong,3/21/2011,Corporate
CUST000984,Jason,Arias,10/30/2012,Corporate
CUST000985,Richard,Stephens,8/21/1950,Corporate
CUST000986,Justin,Kelley,2/21/2000,Corporate
CUST000987,Erin,Edwards,10/4/1996,Corporate
CUST000988,Richard,Santiago,7/9/1965,Consumer
